,School,CourseID,Descriptions
33,CaldwellSUPERTRIMMED_spaced,AR 417A Advanced Painting I (3) ,The experienced student will have the opportunity to examine more complex and experimental ways of picture making and painting techniques in order to satisfy personal goals and concepts. Current issues will be explored and personal direction and decision-making encouraged. 
34,CaldwellSUPERTRIMMED_spaced,AR 419 Multimedia (3) ,"A digitally based course which develops hands on experience as well as a perspective on developments in this growing field through readings and lecture. Students create interactive projects that combine images, sound and animation. "
35,CaldwellSUPERTRIMMED_spaced,AR 437 Advanced Portfolio Design (3) ,"Conceptualizing, planning and producing advanced graphic and advertising design projects for the purpose of building a professional visual communications portfolio. Prerequisite: Must have completed AR 224, AR 248, AR 348 and AR 350 or permission of instructor. "
36,CaldwellSUPERTRIMMED_spaced,AR 440 Advanced Photography (3) ,"Explores the fundamentals of image making as a creation of both technology and art. The development of visual literacy goes hand in hand with a focus on software and technology. This course prepares students to make digitally based photography informed by technical, conceptual, and aesthetic choices. Prerequisite: AR 308. "
37,CaldwellSUPERTRIMMED_spaced,AR 445 Advanced Studio Projects (3) ,Designed for upper level students working in a variety of media. Course emphasis is on group analysis of various media applied to shared themes. Prerequisite: Students must be at intermediate level of their chosen discipline. 
38,CaldwellSUPERTRIMMED_spaced,AR 450 Advanced Sculpture (3) ,Explores current issues in sculpture and individual critical thinking in studio and site-based work. Guided assignments are followed by student-proposed projects based on individual concerns and working process. Prerequisite: AR 319. 
39,CaldwellSUPERTRIMMED_spaced,AR 455 Senior Seminar (2) ,"Guides the development of individual research as it relates to student’s work. Required by all art majors, it includes proposal writing, development of concepts/techniques and a research paper. "
40,CaldwellSUPERTRIMMED_spaced,AR 456 Digital Imaging II (3) ,"This course provides a platform for students to develop more complex photo art solutions, both in scale and in concept. The projects will balance students’ technical skills with artistic expression and develop a more professional standard in preparation for a computer graphics career. "
41,CaldwellSUPERTRIMMED_spaced,AR 465 B.A. Senior Exhibition (2) ,For B.A. students; requires the student to participate in a final group exhibition in the second semester of senior year. Prerequisite: AR 455. 
42,CaldwellSUPERTRIMMED_spaced,AR 466 BFA Thesis and Exhibition (4) ,Independent development of a thesis project and a solo exhibition in the second semester of senior year. Prerequisite: AR 455. 
43,CaldwellSUPERTRIMMED_spaced,AR 487 Field Internship I (2-3) ,"A pre-professional, introductory experience in a career field. Internships responsibilities are entry-level in nature. The intern and internship faculty advisor develop related learning objectives. "
44,CaldwellSUPERTRIMMED_spaced,AR 489 Field Internship II (2-3) ,"A second pre-professional experience in a career field. Learning objectives and assignments should incorporate knowledge gained in Field Internship I and demonstrate new, substantive learning goals. "
45,CaldwellSUPERTRIMMED_spaced,AR 490 Field Internship III (2-3) ,"Professional experience in the field directly related to the student’s academic major and career objectives. Learning objectives and assignments must incorporate knowledge gained in Field Internships I and II and demonstrate new, substantive learning goals. "
46,CaldwellSUPERTRIMMED_spaced,AR 499 Independent Study (3) ,"An intensive study of a topic the student wishes to pursue independently. The topics, method of study and goals are to be approved by the instructor who will be working with the student. "
47,CaldwellSUPERTRIMMED_spaced,AH 122 Language of World Art (3) ,Introduces students to the issues and meanings of a wide variety of art through writing and visual analysis. Learning the social and historical context of art is emphasized in order to understand and appreciate cultural diversity. 
48,CaldwellSUPERTRIMMED_spaced,AH 206 Design History (3) ,"A survey of design from the seventeenth to the twentieth century. Emphasizes a wide range of design production in Europe and the U.S. and examines a variety of work including furniture, interiors, and product design. A special emphasis is placed on graphic design. "
49,CaldwellSUPERTRIMMED_spaced,AH 211 Introduction to Muse ology (3) ,"Introduces students to the history, philosophy, structures and goals of museums as well as examines primary missions of museums and cultural institutions. Course addresses contemporary issues and ethical challenges facing museums today. "
50,CaldwellSUPERTRIMMED_spaced,AH 214 Modern Art (3) ,"Investigates the historical and theoretical premises of modernism. Surveys the visual arts from the late nineteenth century through the 1960s. Includes stylistic movements such as Cubism, Expressionism, and Surrealism. "
51,CaldwellSUPERTRIMMED_spaced,AH 215 World Art II (3) ,"An introduction to artistic traditions from 1400 to 1800. Topics include European Renaissance and Baroque, and the artistic conventions of Africans, Native Americans, and Islamic peoples. "
52,CaldwellSUPERTRIMMED_spaced,AH 245 Art Fundamentals for the Elementary Classroom Teacher (3) ,"This course is designed to provide basic information and practical skills necessary to develop and teach lessons devoted to art education at the elementary school level. (Grades K-6.) The aim of this course is to give non-art, education majors the fundamentals of art and art history and demonstrate how that information may be applied in the classroom toward curriculum development. Required for non-art Elementary Education majors. "
53,CaldwellSUPERTRIMMED_spaced,AH 205 Getting Smashed: History of Destruction  Vandalism of Images (3) ,"This course will examine the history of iconoclasm and the vandalism of images, cultural artifacts and sites throughout history, beginning with antiquity and continuing up to the present moment. This course fulfills the ethical inquiry cluster. "
54,CaldwellSUPERTRIMMED_spaced,AH 262 Art and Architecture in the Roman Catholic World (3) ,"This course provides students with a basic understanding of the art and architecture produced in the Roman Catholic world. It will begin by looking at the art and architecture produced in the Late Antique/Early Christian periods and will continue through the Renaissance. Study of these works will be considered in light of the Roman Catholic traditions, the rise of monasticism s and mendicant orders, the framework of pilgrimage traditions and the cult of relics, the developing urban centers as well as developments in lay organizations. "
55,CaldwellSUPERTRIMMED_spaced,AH 324 Non-western Art (3) ,"This course introduces students to the origins and developments of art in Non-western cultures. Students will study work produced by artists working in Africa, Asia, the Pacific and the Americas. The class will examine a wide variety of art forms including sculpture, architecture, painting and other ephemeral art forms. "
56,CaldwellSUPERTRIMMED_spaced,AH 326 Special Topics in Twentieth Century Art (3) ,This course will address issues and themes in art of the twentieth century. Students will learn various theories and philosophies and use them to consider artistic practices. Topics will vary. 
57,CaldwellSUPERTRIMMED_spaced,AH 339 Women Artists and Modernism (3) ,Examines the work and issues of women artists using a variety of theoretical approaches. Emphasis is on artists of the late nineteenth and twentieth centuries. 
58,CaldwellSUPERTRIMMED_spaced,AH 346 African/African American Art (3) ,"This course surveys African American art and its context,including case studies of relevant African art. Social history is emphasized. "
59,CaldwellSUPERTRIMMED_spaced,AH 347 Latin American Art (3) ,"Surveys the visual art of Latin America, from colonial times to the present, with an emphasis on the twentieth century. Issues such as colonialism and nationalism, modernism vs. tradition, and contemporary identity are included. "
60,CaldwellSUPERTRIMMED_spaced,AH 348 History of Photography (3) ,A survey of the popular and fine art uses of photography from its invention in the nineteenth century to today. Emphasizes the theoretical and critical issues that have accompanied photography’s development as an art form. 
61,CaldwellSUPERTRIMMED_spaced,AH 360 Critical Issues in Muse ology (3) ,"Through an examination of theoretical issues this course will help students understand the role of museums in American Society. The presentations, discussion and materials will foreground art museums, particularly the encyclopedic collection but will be broad enough to be applicable to other cultural institutions. Prerequisite: AH 211. "
62,CaldwellSUPERTRIMMED_spaced,AT 230 Introduction to Art Therapy (3) ,"This course offers an introduction to the art therapy profession. Students will learn about the interface of art and therapy, as well as basic theory and application. Students will participate in experiential art exercises which will provide exposure to the use of the creative process of communication through art. Prerequisite:PS150. "
63,CaldwellSUPERTRIMMED_spaced,AT 310 Art Therapy Methods (3) ,"This course offers students the opportunity to learn about various art materials and techniques of practice applicable to the needs of a varying client population. Through direct experience, students focus on the relationship of art making to art therapy. Prerequisite: AT 230. "
64,CaldwellSUPERTRIMMED_spaced,AT 320 Art Therapy in Practice (3) ,Students study specific applications of art therapy as they relate to clinical populations from children to adults. Art-based assessment and art therapy methods with individuals and groups are examined. Prerequisite: AT 230. NOTE: AR 455 and AR 465 or AR 466 satisfies Departmental Student Outcomes Assessment. 
65,CaldwellSUPERTRIMMED_spaced,BU 420 Ethical Business Strategy ,NOTE: Business Administration majors are strongly encouraged totake BU 487 Internship. All Business Administration core courses and certain electives are available online. Refer to the university’s course search or contact the School of Business and Computer Science for more details. 
66,CaldwellSUPERTRIMMED_spaced,MA 207 Applications of Statistics (3) ,"OR PS 208 Psychological Statistics) (3) CS 310 Healthcare Information Systems (3) BU 356 Healthcare Law   Regulation (3) BU 371 Operations Management in Health Care (3) CS 405 Data Analysis in Health Care (3) BU 415 Leadership, Finance   Healthcare Policy (3) BU 465 Managerial Epidemiology (3) BU 470 Human Resource Management (3) BU 487 Internship (3) BU 485 Leadership   Organizational Change in Health Care (capstone) (3) "
67,CaldwellSUPERTRIMMED_spaced,BU 101 Survey of Economics (3) ,"Introduces students to the essentials of economics and how economics affects households, businesses and government. Topics include concepts of supply and demand, savings and investments, and the production, distribution and consumption of goods and services. Students gain a moral, ethical and practical perspective in exploring the dynamics of economic change occurring in world markets and its impact on populations and governments. This course cannot be applied to the credit requirements for any School of Business and Computer Science major. "
68,CaldwellSUPERTRIMMED_spaced,BU 105 Contemporary Business (3) ,"Surveys the various fields of business. The student will be introduced to the different forms of business ownership, managerial skills, marketing principles, accounting, financial analysis, computer terminology, money and banking, business law and international trade. "
69,CaldwellSUPERTRIMMED_spaced,BU 110 Business Communications (3) ,"Emphasizes models of management-oriented modern business communications in the digital age: letters, reports, memoranda, emails, blogs and digital résumés. Develops oral communication skills: interviews, presentations, listening techniques. Includes use of computer lab and relevant presentation, writing and report generating technologies. Prerequisite:CS115 or waiver. "
70,CaldwellSUPERTRIMMED_spaced,BU 205 Principles of Economics I (3) ,"This course introduces students to the fundamentals of micro economic theory. It deals with the behavior of individual economic units that are small relative to the national economy. The course explains how consumers, workers, investors, owners of land, and business firms make their decisions, and how they interact to form larger units of markets and industries. A thorough survey of market failure and government failure also will be covered.Prerequisite:MA112 (or other equivalent math core). "
71,CaldwellSUPERTRIMMED_spaced,BU 208 Introduction to International Business (3) ,"Analyzes the economic, cultural, political, and legal context in which International Business is conducted. It reviews the major factors linked to the development of International Business. The course considers globalization, the economic and political aspects of trade, how countries differ, the global monetary system and foreign exchange. "
72,CaldwellSUPERTRIMMED_spaced,BU 210 Principles of Economics II (3) ,"This course introduces students to the fundamentals of macroeconomic theory. It deals with aggregate economic quantities, such as the level and growth rate of national output, interest rates, unemployment, and inflation. The course explains how the aggregate markets for goods and services, for labor, for corporate stocks and bonds are formed, what is the trade-off between inflation and unemployment, and how the government develops and implements its monetary and fiscal policies. Prerequisite: BU 205. "
73,CaldwellSUPERTRIMMED_spaced,BU 212 Accounting II (3) ,"This course covers the measurement and reporting of claims by creditors and equity investors; explains business structures of partnerships and corporations; and covers topics such as income taxes and financial analysis. The course introduces the statement of cash flows, its purpose and composition. Prerequisite: BU211. "
74,CaldwellSUPERTRIMMED_spaced,BU 213 Introduction to Healthcare Administration (3) ,"This course introduces fundamental concepts in managing various kinds of healthcare organizations (HCOs) in the United States, emphasizing the integrated approach to management needed in today’s complex healthcare delivery system. The course introduces the foundational structure and operation of the U.S. health care system and addresses challenges in the delivery of effective health care. Topics include the history of healthcare in the United States and its evolution, the role of participants in healthcare delivery, the nature and scope of various HCOs (hospitals, nursing homes, ambulatory care centers, rehabilitation centers, physician offices, etc.), administration and financing of healthcare, the concept of managed care, and the role of government in healthcare delivery. "
75,CaldwellSUPERTRIMMED_spaced,BU 217 Ethical Issues in Healthcare (3) ,"The United States Healthcare system is facing continuous change on multiple fronts: access to care, quality of health care, rapidly changing technologies in prevention,treatment,and administration, informed consent and patient access to information and healthcare records, and recent legislative changes to Medicare and the Affordable Care Act. This courseexplores the ethical implications facing various kinds of healthcare facilities and practices, underscored by the essential tension between effective healthcare delivery and rising costs. Topics addressed include ethical theory and justice, moral integrity, organizational mission and culture, institutional codes of ethics, patient-centered issues (privacy, experimentation and autonomy, end-of-life issues), public health ethics (population health and epidemiology), market forces, and community responsibility. "
76,CaldwellSUPERTRIMMED_spaced,BU 215 Accounting for Healthcare Managers (3) ,"An overview of the basic accounting theory as applied to healthcare organizations, including fundamental accounting vocabulary (assets, liabilities, owners’ equity/net assets, the accounting equation, Generally Accepted Accounting Principles), and introduction to accounting tools and concepts, including key financial statements, valuation of assets and equities, recording and reporting financial information, depreciation, audits, ratio analysis, and capital structure and analysis. "
77,CaldwellSUPERTRIMMED_spaced,BU 221 Marketing (3) ,"Marketing is an organizational philosophy and a set of guiding principles for interfacing with customers, competitors, collaborators, and the environment. The class will cover the fundamental theories and concepts of marketing as well as real life applications including digital and social media strategies. Students willcreatea marketing plan for a real business at the end of the course. "
78,CaldwellSUPERTRIMMED_spaced,BU 223 Healthcare Marketing (3) ,"The increasingly well-educated patient in the highly-regulated healthcare marketplace presents new challenges to healthcare providers and facilities. Innovative approaches are required to provide information for patients-as-consumers. This course introduces foundational principles in marketing with particular emphasis on the unique applications to the healthcare industry. Topics include basic marketing concepts (marketing process and marketing strategy), fundamentals of consumer-patient focus (market research, market segmentation, buyer behavior), and the marketing mix (product, price, distribution, promotion and advertising, selling and sales management). "
79,CaldwellSUPERTRIMMED_spaced,BU 235 Choice: From Self-Management to Leader (3) ,"This courseis designed to teach students practical techniques that can accelerate thepath to success in life. Students will acquire a mastery of thirty-four tools, focusing on essential life skills that include areas such as goal setting, motivation, resourcefulness, communication, time, stress and conflict management, creative problem solving, teaming, and leading. These techniques will be positioned within the context of Caldwell University’s Core Values – Respect, Integrity, Community, and Excellence. The emphasis will be on helping students carve out meaningful lives that make a difference based on these value choices. "
80,CaldwellSUPERTRIMMED_spaced,BU 236 Where Law Meets Ethics: Corporate Social Responsibility (3) ,"Businesses struggling to survive in the current economic climate are challenged to formulate ethical decisions that are also strategically sound. Some corporations purposefully pursue corporate social responsibility initiatives (“CSR”) by attempting to impact the economy,the environment, and society at large in a positive way. After exploring the legal and ethical foundational concepts underlying business and societal decisions, this course analyzes effective utilization of CSR strategies to manage such issues as privacy and technology,workers' rights, sustainable environmental practices, marketing, workplace safety, product safety, bioethics and medical ethics, and intellectual property rights. Using a case study approach, students evaluate decision-making in diverse business settings, including for-profit and not-for-profit industries. "
81,CaldwellSUPERTRIMMED_spaced,BU 245 Decision Analysis (3) ,The course introduces students to the essentials of rational decision making under uncertainty. Topics include thinking about the decision problem in its entirety; making trade-offs when one cannot achieve all objectives at once; accounting for one’s appetite for risk; coordination of current and future decisions; and proper structuring of decision processes. 
82,CaldwellSUPERTRIMMED_spaced,BU 251 Introduction to Sport Management (3) ,"This course introduces the student to the profession of sport management. Sport as a business is a significant part of the global entertainment industry and this survey course concentrates on various aspects of the field of sport management. Elements to be covered include the principles of sport business and entertainment management in professional, amateur, high school and collegiate settings. Students will be introduced to topics such as careers in the field,the evolution of the discipline and aspects of marketing, law, finance and economics which pertain to sport business. Event and facility operations as well as the ethical challenges in sport management will be reviewed. "
83,CaldwellSUPERTRIMMED_spaced,BU 260 Principles of Management (3) ,"Focuses on the basic management skills of planning, organizing, leading and controlling, with additional emphasis on ethics and social responsibility and management skills for the future. This coursedealswithunderstanding themanager’s job, decision making, motivation, leading change and innovation. "
84,CaldwellSUPERTRIMMED_spaced,"BU 302 Budgeting, Finances, and Healthcare Payments (3) ","A review of the accounting and financial management principles applicable to operational issues in health care. With reimbursement for services a critical element of quality care, this course examines the multiple payers for healthcare services and the inter-relationships among patients, payers, and intermediary entities, each with unique coding, compliance, documentation and financial reporting requirements. Specific attention is given to the Affordable Care Act, Medicare, electronic health records, revenue cycle management, and government incentive programs. "
85,CaldwellSUPERTRIMMED_spaced,BU 305 Introduction to Statistics (3) ,"Studies the collection,classification,presentation, and analysis of statistical data with an emphasis on business applications.Prerequisites:MA112 and CS 219 or equivalents. "
86,CaldwellSUPERTRIMMED_spaced,BU 321 Intermediate Accounting I (3) ,"Includes financial reporting, present value analysis, cash and short-term investments, receivable and inventories (cost and cost flow assumptions and special valuation methods). Emphasis on applying accounting principles to more complex accounting topics. Prerequisite: BU212. "
87,CaldwellSUPERTRIMMED_spaced,BU 322 Intermediate Accounting II (3) ,"Studies long-term plant assets,current liabilities and contingencies, long-term debt and investments, corporations and accounting for leases.Includes an analysis of current topics in accounting. Reviews C.P.A. exam questions as they relate to the above topics of study. Prerequisite: BU321. "
88,CaldwellSUPERTRIMMED_spaced,BU 323 Cost Accounting (3) ,"This course introduces fundamental principles in managerial accounting and its application to private industry. It includes basis cost accounting terms and processes and explains various costing systems for materials, labor, and overhead. It introduces analysis such as cost-volume-profit and break even analysis as well as budgeting techniques, variance analysis, and benchmarking. "
89,CaldwellSUPERTRIMMED_spaced,BU 325 Auditing (3) ,"This course presents generally accepted auditing standards and procedures employed by accountants in the examination of financial statements. Discussions of the auditor’s reports, planning the audit,and specific procedures applied to assets,liabilities, revenues, and expenses. It discusses the ethical framework governing auditors including Sar banes Oxley legislation. Prerequisite:BU322. "
90,CaldwellSUPERTRIMMED_spaced,BU 327 International Marketing (3) ,"Examines the development of marketing strategy by the multinational firm in foreign countries. Marketing strategy is developed while addressing the business environmental elements of economics, politics, law, society, culture, competitions and scarce resources. Prerequisite: BU 208 or BU 221. "
91,CaldwellSUPERTRIMMED_spaced,BU 331 Sport Ethics (3) ,"In this course students will learn ethical theories and understand their application in resolving ethical and moral issues in sport management. As with medical, business, and cyber ethics, sports ethics, as a separate discipline, utilizes philosophical ethics models and theories as a platform to analyze such topics as cheating, competitive advantage, drug use, violence, discrimination, gambling, media and intellectual property. External and internal constituent perspectives, such as from sports agents, sports media, coaches, participants, officials and referees, spectators and parents are considered. This course seeks to have the student not only critically challenge societal values, but also critically examine and challenge personal values inanattempt toaffirmand/or question and adjust. "
92,CaldwellSUPERTRIMMED_spaced,BU 333 Sport Marketing  Communications (3) ,"This course covers the concepts of sport marketing and their execution in sport business and the broader marketplace. Topics include market research, sport promotion, sponsorship, licensing and advertising, social media. The merchandising and distribution of sport and sport-related products are explored. In addition, the role of communications as part of the marketing and public relations mix in sport business is examined. Prerequisites: BU 250 Introduction to Sport Management and BU 105 Contemporary Business or BU 221 Marketing. "
93,CaldwellSUPERTRIMMED_spaced,BU 334 Facility Operations  Event Management (3) ,"The course covers the principles of facility operations and event management in sport business and entertainment management. It focuses on the basic concepts and ideas which are necessary to successfully execute the planning, organizing, publicizing and running of sporting and entertainment events. In addition, thecourse willaddresstheplanning,development, operations and maintenance of sport, leisure and entertainment facilities. Prerequisite: BU 251 Introduction to Sport Management or BU 105 Contemporary Business. "
94,CaldwellSUPERTRIMMED_spaced,BU 337 Principles of Finance (3) ,"Introduces the techniques employed by firms in raising and allocating funds. Describes analytical tools used by financial managers. Prerequisites: BU210, BU 212, and BU 305 or MA 207. "
95,CaldwellSUPERTRIMMED_spaced,"BU 343 Creativity, Innovation and the Competitive Edge (3) ","Students will learn how to think creatively, individually and in teams, and apply creative problem solving to day-to-day managerial challenges that lead to innovation and continuous improvement. How to mobilize this resource in a company in a way that leads to sustained competitive advantage and superior profits will be the focus. "
96,CaldwellSUPERTRIMMED_spaced,BU 347 Public Relations (3) ,"Surveys the entire field of public relations: objectives, strategy, communication techniques, media selection, message content, implementation, budget, follow-up and evaluation. Student develops a PR campaign for a product. Prerequisite: BU 221. "
97,CaldwellSUPERTRIMMED_spaced,BU 350 Legal Environment of Business I (3) ,"Examines the legal environment of business including legal liability and ethical issues in the context of the business and economic environments and e-commerce applications. Overview of the American legal system and the legal rights, duties and obligations of the individual. Emphasis is placed on criminal, torts/ negligence/product liability and contract law. "
98,CaldwellSUPERTRIMMED_spaced,BU 356 Healthcare Law  Regulation (3) ,"An introduction to the legal and ethical issues in the healthcare industry. Patients, practitioners, and healthcare administrators face a complex maze of legal and regulatory issues ranging from privacy, intellectual property, health care record-keeping and reporting requirements, payment and reimbursement, and tort liability. Healthcare administrators address employment and human resource matters, as well as business process decisions with legal consequences. This course includes foundational aspects of the United States legal system for the context in which reasoned legal judgments are made. "
99,CaldwellSUPERTRIMMED_spaced,BU 360 Advertising (3) ,"Discusses the business, social and economic aspects of advertising; budgets, media selection, advertising and society, the future of advertising, ethics, and international advertising. Student develops an advertising plan for a product. "
