,School,CourseID,Descriptions
10,CarlowSUPERTRIMMED_spaced,PE 221 Advanced Aquatic Fitness ,"AdvancedworkoutforthosewhohavecompletedPE 121 Aquatic Fitness.The coursewillprovidean opportunity toimprove muscularstrengthand endurance,flexibility,and cardiovascular endurance through water aerobics utilizing aquatic equipment and choreography. 1 credit "
11,CarlowSUPERTRIMMED_spaced,PE 240 Advanced Weight Training ,Advanced skills and techniques in weight training and conditioning.Classes consist of weight training through the use of free weights and equipment.Aportion ofeachclassincludescardiovascularexercise.Progress in the course will be self-paced. 
12,CarlowSUPERTRIMMED_spaced,AR 103 Every Picture:Global Themes in Art ,"This course presents a thematic and global approach to the history of art.Students willexplorearangeoftopicsorthemes from a global perspective. Some of the topics may include: war, love, the human body, family,portraits, god(s). Students will examinehowartistsfromaroundthe worldexplore thesethemesandhowtheseartworkstell stories about these universal themes from varying perspectives. 1.5 credits "
13,CarlowSUPERTRIMMED_spaced,AR 102 Introduction to Art/Visual Culture II ,"An introductiontoartintheWestfromRenaissancetoearly20thcentury.Students learn basic vocabulary and methodologiesnecessarytoanalyzekeyworks andcriticallyengagewithissuesraised.Special attention given to representation of social relations,gender, religion,and politics;the context of production,use,and display. 3 credits "
14,CarlowSUPERTRIMMED_spaced,AR 114 Basic Art/Drawing II ,A second-leveldrawingcoursefollowingAR 111 Basic Art I/Drawing I.Continueddevelopment ofbasicdrawingtechniques along with more in-depth explorationofvarious2-D media and conceptual approaches. 3 credits 
15,CarlowSUPERTRIMMED_spaced,AR 203 Modern and Contemporary Art ,"Every two years,Pittsburgh hosts one of the most important exhibitions of global contemporary art,The Carnegie International(CI). This course highlights the artists and artwork of the current CI and places these works in an historical context.Thefirsthalfofthe course willbedevotedtoissuesinmodernandavant-garde art in Europe and North America, settingthe foundationforanin-depth exploration of the CI.The second half of this course will explore the ways in which the modernist tradition has been challenged andre-evaluated by contemporary postmodern and feminist artists from around the world,highlighting the work of artists represented in the CI. 3 credits "
16,CarlowSUPERTRIMMED_spaced,AR 214 SL Public Art in the United States ,"Studiesthe history ofpublicartintheUnited Statesfromthelate19thcenturyuntil the present.Emphasis on the critical issues raised by public art overtime as they relate to race,class,gender,and key historical eventsin Americanhistory. Highlightshowpublicartisusedto createandshapeidentityandspace. 3 credits FULFILLS FINE ARTS LAI AND SERVICE-LEARNING REQUIREMENTS. "
17,CarlowSUPERTRIMMED_spaced,AR 221 Life Drawing and Media ,"A second-year level experience in drawing of the human figure.Includedinthe course are concepts such as gesture, anatomy,proportion,and composition.Students willwork withanatomicalandlivemodels.Various media will be explored. Fulfills linked requirement when offered asAR 221 Land taken with BIO 157 L. 3 credits PREREQUISITES:AR 111 OR AR 114OR PERMISSIONFROM THE DEPARTMENT CHAIR. "
18,CarlowSUPERTRIMMED_spaced,AR 222 Concepts and Media ,"A coursedesigned tofamiliarizestudents withcontemporaryconceptualartskills,thinking through the process of artistic idea generation,personal approaches to subject matter and content,and developing individual art practices.Themes can include:theself,processes and systems,time and space,etc.Course can be repeated for credit and has no prerequisites. "
19,CarlowSUPERTRIMMED_spaced,AR 224 Introduction to Fiber Arts ,"An introductiontocreativeexpressionusing traditionalandcontemporaryapproaches tofiberandmixed mediamaterials. Emphasis on combining content and form and application of craft techniques such as quilting,crocheting,basketry,sewing, etc.,to production of expressive artworks. 3 credits "
20,CarlowSUPERTRIMMED_spaced,AR 225 Art and Science ,"This course willexplorehowscientificdiscoveries, ideas,and concepts inspired and influenced artists and their works. Focusing on art created from the Renaissance through the present,this class will examine the links between art and science in various media. 3 credits "
21,CarlowSUPERTRIMMED_spaced,AR 227 Painting I ,"An introductiontobasicconceptsandtechniquesinoilpainting.There will be a concentration on color mixtures,creating form, space, and light. A variety of subjects will be explored. 3 credits PREREQUISITES:AR 111 OR AR 114. "
22,CarlowSUPERTRIMMED_spaced,AR 240 Sophomore Review ,"Anopportunityforthe student tolearnhowto createand presentaprofessionalpresentationofartworkandprogressto date.The student and the studio arts faculty assess the work and its presentation,helping guide the student’s course of study. 1 credit "
23,CarlowSUPERTRIMMED_spaced,AR 245 Heritage of American Art ,"An introduction to the majorthemesintheartandcultureoftheUnited Statesfromthecolonialperiodtothe20thcentury. Specialattentionis given tothe issuesofrace,class,and gender as they relate to art production,art reception,and the articulation of “national identity”in the visual culture of the United States. 3 credits "
24,CarlowSUPERTRIMMED_spaced,AR 24920 th Century ArtintheUnited States ,"This course examines visual art(primarily painting and photography)intheUnited Statesin the 20 th century.Following a chronological format,we begin with the 1893 World’s Columbian Exposition and end with a discussion of 9/11 memorials. Students study modern art movements such as Regionalism,Abstract Expressionism,Pop Art and Minimalism,as well as postmodern art production that defies and questions the “isms”of modernist movements.Special emphasis on race,class, gender,and the socio-political context of art-makingandart reception.In addition,we highlight the importance of art institutions,exhibitions,and art collecting in shaping culture in the U.S. in the 20 th century. 3 credits "
25,CarlowSUPERTRIMMED_spaced,AR 254 World Architecture ,"A survey of Western architecture from the prehistoric period to the present, whichfocuses onparticularmonuments,both public and private.Architectural types,stylistic influences,urban design,and cross-culturalcurrentsare studiedinorderto providestudents with a vocabulary of terms for discussing and analyzing how architecture both shapes the environment and communicates meaning. 3 credits "
26,CarlowSUPERTRIMMED_spaced,AR 268 Contemporary Art Issues ,"An introduction to thearttheoriesand practicesofartistsworkingwithsocialand politicalissuesin the 20 th century. Surveys major international modernist art movements such as Futurism,Constructivism,Expressionism,Dada,and Surrealism.Concentratesonthe socialengagementandartactivismofartistsfromthe 1960 s to 1990 s in the context of social and political movements. 3 credits "
27,CarlowSUPERTRIMMED_spaced,AR 317 Painting II ,"A focus on more advanced painting issues.Discussions of painting styles,personal voice,and other issues of expression. Refinements in basic skills while reviewing and exploring contemporary visual directions. 3 credits FULFILLS FINE ARTS LAI REQUIREMENT. PREREQUISITES:AR 111 OR AR 114OR PERMISSIONFROM THE DEPARTMENT CHAIR. "
28,CarlowSUPERTRIMMED_spaced,AR 321 Printmaking ,"An introductiontobasicprintmakingmethods.Course will include lino block,mono print,colla graph prints,and dry point etching.Emphasizes understanding various techniques,development of concepts,and precision of print execution. 3 credits PREREQUISITES:AR111ORAR115OR PERMISSIONFROM THE DEPARTMENT CHAIR. AR322(HS322,WS 322)Representations of Women:HighArt/Popular Culture A study and critique of concepts of gender and sexuality in representative texts(film,painting,music,and television). Criticalandsourcematerialsaredrawnfromart history,cultural studies,feminist theory,and history. 3 credits "
29,CarlowSUPERTRIMMED_spaced,AR 330 Advanced Projects ,"Advancedprojectworkinanyvisualmediafor studentsbeyondthesophomorelevel.Students work on projects of their own design.Theemphasisofthe courseisonconceptualizing,researching,and executing substantive art projects,as well as advancing students’familiarity with techniques and media. 3 credits "
30,CarlowSUPERTRIMMED_spaced,AR 331 SL Ceramics ,"An introductiontoceramicdesignandtechniques,including the hand-built methods of pinch,coil,drape,and slab as well as wheel throwing with stoneware clay.Emphasis on creativity,concepts,terminology,and process. 3 credits FULFILLS LAI REQUIREMENTAND SERVICE-LEARNING REQUIREMENT. "
31,CarlowSUPERTRIMMED_spaced,AR 421 Senior Project ,Anopportunityforthe student to createand presentaprofessionalpresentationofartworkandprogresstodate.The student andthestudioartsfacultyassess the work and its presentation.Can be expanded to include a project approved and advised by a faculty member. 2 to8 credits REQUIRED OF ALL ART MAJORS.ART MAJORS ONLY. 
32,CarlowSUPERTRIMMED_spaced,AT 205Foundations ofArt Therapy ,"An introductiontoarttherapyinwhichstudents learn how art is used therapeutically with various populations and in a variety of settings.Through class participation using art therapy techniques and case presentations,the students willgain knowledgeofhowartcanbeusedtoestablish therapeuticgoalsandthen beused to achieve those goals.The student will developabasicunderstanding ofthe field of art therapy and how its roots developed fromthe fieldofpsychology. 3 credits "
33,CarlowSUPERTRIMMED_spaced,AT 339 Expressive Visual Techniques ,"An introductiontovariousmediaastheyapplytoarttherapyandtospecificexpressivearttherapytechniques.The students will achieve understanding and working knowledge through participation,individually and in groups,in expressive art/art therapy activities and through discussion concerning the values,purposes,and goals of the art experience.Understanding of theexperientialwillbeachievedthroughdiscussion of the student’s own artwork and through slides,films,photographs, and artwork of clients in treatment. 3 credits "
34,CarlowSUPERTRIMMED_spaced,NEU 221 Neuro physiology ,"This is a one-semester undergraduate-levelhybridcoursedesigned toprovidestudents inBehavioral Neuroscience tracks with an overview of neuro physiology and current topics in neuroscience.The coursewillalsointroducebasicresearch and diagnostic techniques used to investigate the nervous system.Attention will be given to developing analytical and communication skills necessarytoinvestigateandreportontopicsinthe field.This is a 4-credit course with 3 hours of lecture instruction and 3 hours of lab instruction per week. 4 credits PREREQUISITES:BIO110,BIO120,BIO205,BIO206,CHM111/113,CHM112/114,NEU220,and PY 101. "
35,CarlowSUPERTRIMMED_spaced,BIO 110 Foundations of Organism al Biology ,"A firstcourse in the biologycurriculumthatintroducesstudentstotheunityoflifeinbothanimalsandplants.Students will learn that although the lifeforms of our planet may vary in evolutionary history,they share the same basic principles of form and function.The coursewillcover theanatomicalstructuresandphysiologicalsystemsthatmaintainanimalandplant life.Three hours of lecture and three hours of lab per week. 4 credits FORBIOLOGY MAJORS. FULFILLS NATURAL SCIENCES LAI REQUIREMENT. "
36,CarlowSUPERTRIMMED_spaced,BIO 157 Contemporary Biology ,"An overview of the principles and applications of biological knowledge as they relate to health,medical,agricultural,and ecologicalissuesincontemporary society.The process and methods of scientific inquiry,its resulting technologies,our understanding ofthenatural world,andthe impact of our knowledge and the technologies on our society and environment are examined.An underlying theme is humankind,human form and function,and humankind’s relationship to the natural world.Three hours of lecture andonetwo-hourlab perweek.Open to all non-biology majors. 4 credits "
37,CarlowSUPERTRIMMED_spaced,BIO 157 L Contemporary Biology ,Designed for the non-biology major who is interested in developingastrongfoundation inhuman anatomy. The course begins with a focus on the investigative process by which knowledge in science in accumulated.Major emphasis is then placed on the two systems of the human body that provide structural support:the skeletal and muscular systems.Three hours of lectureand two hours of laboratoryeachweek.Open to all non-biology majors. 4 credits FULFILLS NATURAL SCIENCES LAI AND THE LINKED REQUIREMENTS WHEN TAKEN WITH AR 221 AND OFFERED AS BIO 157 L. 
38,CarlowSUPERTRIMMED_spaced,BIO 207 Anatomy and Physiology I BIO208 Anatomy and Physiology II ,"A sequenceoftwo courses.The students examine the anatomy and physiology of the various systems of the body.The relationshipbetweenstructureandfunctionandtheconcept ofhomeostasisare emphasized.Attention is given toclinical correlationand applicationofbasicanatomical and physiology facts.Three hours of lecture and two hours of lab weekly. Successful completion ofBIO207(Dor better)is a prerequisite for BIO 208.A grade of Cor better is required for nursing majors.Thesetwo coursesdonotsatisfyanelectiverequirement forbiology majors. 4 credits each FOR NURSING MAJORS:CO REQUISITEFORBIO207ISNU2161/2162,CO REQUISITE FOR BIO 208 IS NU 2171/2172. "
39,CarlowSUPERTRIMMED_spaced,BIO 225 Comparative Anatomy ,"A coursedesigned toprovidethebiology majorwithacomprehensiveunderstanding oftheanatomyofthemembers ofthe Phylum Chordata.Through lectures and laboratory dissection,students examinethediversenature ofchordatestructure and appreciate the mechanisms of evolution that have produced these features. Three hoursof lecture and two hoursof lab perweek. 4 credits PREREQUISITES:BIO 110 AND BIO 120. "
40,CarlowSUPERTRIMMED_spaced,BIO 227 Microbiology ,"A coursedesigned toprovidestudents with an introductiontothebiologyofmicroorganisms, particularly bacteria,fungi, protozoa,helm in th s,and viruses that are agents of human disease.Emphasis is on the biological bases for clinical activities in disinfecting and sanitation,infection control and prevention,and antimicrobial che mo therapies.Host defenses,the immune response,and immuno therapies are also examined.Includespr act icalexperience inbacteriologicaland immunological lab techniques.Three hours of lecture andonetwo-hourlab perweek. 4 credits PREREQUISITES:CH M 105 OR CH M 111-113,CHM112-114. BIO230I(PY230I)Biological Basis of Behavior Biological Basis presents an in-depth focus on neuro anatomy,the nervous system,and other biological processes relevant to humanthoughtand behavior.Students willlearn the structure and function of the nervous and endocrine systems,witha specific focus on how biological systems influence psychological functions and viceversa.Students willbecomefamiliarwith the terminology and research methods of both biology and psychology,and will be introduced to exciting interdisciplinary neuroscience fields. 3 credits PREREQUISITE:PY 101 FULFILLS NATURAL SCIENCES AND SOCIAL/BEHAVIORAL LAI AND INTERDISCIPLINARY REQUIREMENTS TAKEN WITH BIO 231 WITH A GRADEOF C-OR HIGHER "
41,CarlowSUPERTRIMMED_spaced,BIO 231 Basic Human Anatomy and Neurobiology Laboratory ,"A hands-onlaboratory course thatcoversallhumanbodysystems(i.e.skeletal,muscular,cardiovascular,respiratory, digestive,renal,and reproductive)with special emphasisplaced on the structure and function of the nervous and endocrine systems.This laboratory course,along with the lecture topics covered in BIO 231 I,provides abasicunderstanding ofthe structure and function of the human body. 1 credit FULFILLS NATURAL SCIENCES LAI REQUIREMENT WHEN TAKEN WITH BIO 230 I. "
42,CarlowSUPERTRIMMED_spaced,BIO 250 Genetics ,"An investigation into the maintenance,inheritance,transfer,and expression of genetic information at the molecular, cellular,organism al,and population levels.Includes Mendelian genetics,bacterial genetics,the structure and function of chromosomes and genes,recombination and mutation,the control of gene expression,and population genetics.Provides a brief introduction to genetic engineering and biotechnology.Three hours of lecture and one three-hour lab per week. "
43,CarlowSUPERTRIMMED_spaced,BIO 255 General Ecology ,"A broadsurveyofthestudyofinteractionsoforganismswitheachotherand theirphysicalenvironment.This course addresses the dynamics of energy flow and nutrient cycling through ecosystems,as well as ecological processes operating at the individual,population,and community levelsoforganization.Emphasis is placed on the methods ecologists use to conduct their research.Three hours of lecture and three hours of laboratory per week. 4 credits PREREQUISITES:BIO 110 AND BIO 120. "
44,CarlowSUPERTRIMMED_spaced,BIO 261 Zoology ,"A coursedesigned toprovidethebiology majorwithanunderstanding ofthediversity,taxonomy,ecology,and behaviorof many phyla of animals,especially emphasizing the invertebrates.Allows the student to survey the diversity of animal forms in the environment and the contributions,both positive and negative,that they make in our everyday lives.Three hours of lecture and two hours of laboratory per week. 4 credits PREREQUISITES:BIO 110 AND BIO 120. "
45,CarlowSUPERTRIMMED_spaced,BIO 275 Introduction to Forensic Death Investigation ,"A course thatis the firstinasequenceofcoursesdesigned topreparestudentsforcareersinforensicdeathinvestigation. The course introducesstudentstothehistory,legalities,equipment,and procedures associated with post-mortem examinations.Students will also be required toobservepr act icalautopsyprocedures.Four hours of classroom theory/ laboratory training per week,with observational times TBA. 4 credits PREREQUISITES:BIO110,BIO 120 AND BIO 205.CO REQUISITE:BIO206. "
46,CarlowSUPERTRIMMED_spaced,BIO 300 Junior Seminar ,Anopportunityforjuniorbiology majorstoresearchcurrenttrendsandtopicsintheirdisciplineand present a seminar devoted to the topic of their choice.Junior presentationsmaybeon any topic approved in advance by the seminar director. 
47,CarlowSUPERTRIMMED_spaced,BIO 307 Path o physiology I ,"This course examines the underlying processes and effects of disease at the level of cells,tissues,organs,and systems. Cellular mechanismslaythe foundationforexaminingpathophysiologicalchangesinorgansand systems.BIO307 is the first inatwo-part series,with BIO 308 being offered in the spring term. 2 credits "
48,CarlowSUPERTRIMMED_spaced,BIO 335 Microbiology and Immunology ,"A comprehensive examination of the biology of microorganisms,including bacteria,fungi,protozoa,helen in th s,and viruses. Emphasis is placed on,but not limited to,the bases of microbial diseases,control,prevention,treatment,and host defenses including immune responses and immuno therapies.Includes pr act ical experience and bacteriological lab techniques.Three hours of lecture,one three-hour lab per week. 4 credits PREREQUISITES:BIO 110 AND BIO 120. "
49,CarlowSUPERTRIMMED_spaced,BIO 339 Pharmacology ,"A one-semester coursedesigned toprovidethebiology majorwith an in-depthunderstanding ofthepharmacologic principles regarding particular medical issues.Receptor mechanisms are applied astheyrelate tothetherapeuticapplication ofdrugs,and the major side effects and adverse reactions of commonly used drugs.Descriptions of drugs classified as autonomic,centralnervous system,cardiovascular,endocrine, and chemotherapeutic agents are studied. 3 credits PREREQUISITES:BIO110,BIO120,CHM111-113,AND CH M 112-114.CO REQUISITES:CHM211-213AND CH M 212-214.BIO205 AND206 HIGHLY RECOMMENDED. "
50,CarlowSUPERTRIMMED_spaced,BIO 357 Gross Anatomy ,"A coursedesigned toprovidethebiology majorwiththeuniqueopportunity toexplore thedetailsofhuman anatomy through cadaver dissection.This is a two-semester course,but the student can elect to take the credit for the course in eitherthefallorspring semesters.A minimum of two hours of dissection time per week is required. 4 credits PREREQUISITES:BIO110,BIO120,BIO 205 AND BIO 206. "
51,CarlowSUPERTRIMMED_spaced,BIO 390 Histology ,"An examination of cell and tissue structure primarily at the light microscopic level,although some electron microscopy of cell structure will be considered.The focus is on major tissue groups that makeup the vertebrate body,and examines the contribution of each to the structure and function of the organism as a whole.Emphasis willbe placed onthetechnology and his to logical methods used in preparing tissues for microscopic examination and study. 4 credits PREREQUISITES:BIO 110 AND BIO 120. "
52,CarlowSUPERTRIMMED_spaced,BIO 406 Animal Physiology ,"A comparativeapproachtotheadaptivenature ofanimalfunction.This courseaddressesthediversityofsolutionsthathave evolved in animals in response to environmental conditions presented in their natural habitats.Three hours of lectureand three hours of laboratory per week. 4 credits PREREQUISITES:BIO110,BIO120,CHM111-113,AND CH M 112-114. "
53,CarlowSUPERTRIMMED_spaced,BIO 420 Molecular Biology and Biotechnology ,"Provides the research-orientedstudentwith an in-depth exposure to the tools and techniques of molecular biology and biotechnology.Includes molecular cloning,genetic engineering,DNA sequencing,protein expression and purification, immunological techniques,electrophoresis,and blotting.Three hours of lecture and three hours of lab per week. 4 credits PREREQUISITES:BIO110,BIO120,CHM211-213,AND CH M 212-214. "
54,CarlowSUPERTRIMMED_spaced,CSC 110Introduction to Computer Programming ,The student is introduced tothefundamentalconceptsofcomputerprogramminginanobject-oriented language.The object-oriented approach is introduced using the Alice programming environment.The student then transitions to theJAVA programming language.Three hours of lecture and onetwo-hourlaboratory weekly. 4 credits 
55,CarlowSUPERTRIMMED_spaced,EC 207 Play as Learning ,"This course provides anoverviewoftheroleandvalueofplayinchilddevelopment andlearning.Students willexamine stages of children’s play and learn how play reflects and enhances social,emotional,cognitive,and physical development. Topics include various perspectives on the meaning of play,current theoriesaboutplay,research on children’splay,andthe role of play during various stages of development,from infancy through the school-age years.Students willdesignan appropriate play environment for early childhood classrooms.They will demonstrate ability to assess children’play skills and adapt activities to support and facilitate symbolic representation through play. 3 credits "
56,CarlowSUPERTRIMMED_spaced,EC 303 Math for the Developing Child ,"This course providesthetheoreticalprinciplesandmethodologiesintheteachingofmathematicsforprospectiveteachers of childrenages3to 9 years old—andabout howthemathematicalmindofthe child works.The courseofstudy is designed to promote mathematics teaching competence;review exemplary curriculum materials,and design the creation of standard-based,active learning environments that foster curiosity,confidence,and persistence;and encourage the successful acquisition of knowledge of important mathematical relationships,number sense,and the ability tosolve problems in the early years.Participants will strive to gather examples of current teaching methodologies through a progression offield observations. 3 credits "
57,CarlowSUPERTRIMMED_spaced,EC 304 Science for the Developing Child ,"This course providesthetheoreticalprinciplesandmethodologiesintheteachingofscienceforprospectiveteachersof childrenages3to9 years old—andabout howthescientificmindofthe child works.The course of study is designed to promote science teaching competence,review exemplary curriculum materials,and design the creation of standards-based, active learning environments that foster curiosity,confidence,and persistence,and encourage the successful acquisition of knowledgeand skillsofscientificideasnecessaryto understandandexplainphenomenaofthenaturalworld.Participants will strive to gather examples of current teaching strategies through a progression of field observations. 3 credits "
58,CarlowSUPERTRIMMED_spaced,EC 307 Curriculum and Methods for Early Childhood Education with Practicum ,"This course willbebasedonprinciplesofchilddevelopment, including understanding how children learn from birth to9 years,and focusingonallthedomainsofthe child’s development.The coursehingesonanunderstanding ofhowchildren grow and develop socially,emotionally,morally,cognitively,aesthetically,physically,in language,andas part oftheir families and communities.Five effective models for early childhood classrooms will be examined.The theoretical foundation forthe course is rooted in child development theory, multiple intelligence s, and contemporary neuroscience. Formal and informal assessment strategies will be apart of diversification of curriculum and instruction.The courserequiresa40-hour practicum experience. 3 credits PREREQUISITES:EC200,EC201,EC 207 AN DEC 318. "
59,CarlowSUPERTRIMMED_spaced,EC 311 Infant-Toddler Program and Practicum ,"This course provides an in-depth learning experience in best practices that applies to the care and education of children from birth to 3 years of age. Principles of development and infant/toddler milestones form the basis for making decisions about effective care giving practices.Emphasis willalsobe placed on the child within the context of the family as a major factor to consider when determining high-quality infant/toddler care outside the home.This course combines in-class learning with a 40-hourpracticum experiencewherestudents willhavetheopportunity tointeractwithchildrenand caregivers, and apply theory and in-class learning.Students will alsostudy thesociologicaland politicalcontextsthataffect programs for infants and toddlers. 3 credits "
60,CarlowSUPERTRIMMED_spaced,EC 313 Family and Community Partnerships ,"This course focuses on recognizing and implementing partnership relationships among the child, the family, andthe community.Family is recognized as a primary unit of a diverse and unique nature.Familysystemsare examinedto understand family structure and function. Likewise,family is viewed in its role in achild’s development.The family and community will be examined using strategies for meeting cross-cultural needs.Knowledge of community resources and family methods to find and access these resources willbe examined as well. 3 credits "
61,CarlowSUPERTRIMMED_spaced,ED 315 Education STEM Lab and Maker Space ,"Students willchooseaSTEMprojecttoresearch,develop,and implement into an appropriate setting(school,after-school program,museum).Students willutilizethedesignprocessand a variety of resources(educational technology,materials, tools,machines)in a Maker Space environment to safely and efficiently develop solutions to problems that require integrationofconceptsand skillsfrommultipledisciplines.Seminar content includes cross-disciplinary content instruction and pedagogical strategies for working with a variety of learners.Learners will demonstrate competencies that include planning and organization;assessment of learning;reflection on teaching;interdisciplinary collaboration;and inquiry-based approaches to teaching and learning.Practicum required. 3 credits "
62,CarlowSUPERTRIMMED_spaced,EC 318 Communication and Reading Development ,This course provides anoverviewoflanguageandcommunicationdevelopmentinyoungchildrenandastudyofthe acquisition of early literacy skills.Current research on effective strategies for enhancing language and literacy skill development a represented and discussed.Participants design experiencesin languagedevelopment and early literacy for children from birth through kindergarten. 3 credits 
63,CarlowSUPERTRIMMED_spaced,EC 401 SL Professional Communities of Practice ,"This course has been designed to facilitate the students’identities as scholar/practitionerprofessionalsinthe fieldofearly childhood educationandsothatstudentscanengageinprofessionalcommunities of practice.This is also a service-learning course.At Carlow,service-learning isdiscipline-based and contains a set of organized community-based learning activities throughwhichstudents havedirect,hands-on learningwhilerespondingto community needs. Service-learning courses provide structured opportunities for students to connect their service activities to course content through reflection. Reflectionincludesan examinationofone’s personal connection to service in light of the Mercy mission.Students willwork with their county’s community liaison from the Education for Children and Young Experiencing Homelessness(ECYEH) organization.The community liaison will identify homeless shelters in the Pittsburgh area that participate in Together Time—an interactive,activity-basedlearningprogram thatstrengthensrelationshipsbetweenparentsand young children as they play and learn together, andprovidesessentialskillsforfutureacademicand socialsuccess.15 hours of service learning is required. 3 credits FULFILLS GLOBAL AND SERVICE LEARNING REQUIREMENTS. PREREQUISITES:EC200,EC201,EC207,AN DEC 307. "
64,CarlowSUPERTRIMMED_spaced,ED 200 Pre-Teacher Assessment ,"Thebeliefthatteachingisanarthasevolvedfromthe experiencesofprofessionalsinthe field.Research has taught us that success inthe classroomreachesfarbeyondtheuseoftextbooks,tests,and projects.The personal characteristics of the teacher have a powerful impact on their students and on their classroom performance.Six of these characteristics are the focus inthis course. The assessment process is diagnostic and leads to information that the student can use as she/he establishes goals. 3 credits "
65,CarlowSUPERTRIMMED_spaced,ED 305 Integrating the Arts in Early Childhood ,"Development of one’s own artistry along with facilitation of the arts with children.Integrating the arts(visual arts,creative writing,music,movement,and creative play)intoallaspects ofthe curriculum.Recognition of the arts as away of knowing. "
66,CarlowSUPERTRIMMED_spaced,"ED 307 Teaching English Language Learners,PreK–12 ","This course provides both an introduction to the principles of second language acquisition, with a focus on linguistics, developmental factors,and cross-cultural awareness,as well as an introduction to methods in teaching English language learners(ELLs)from Pre K to grade 12.Techniques for developing the conversation and literacy skills of English language learners in the mainstream classroom will be presented.Students willlearntheavailability ofschooland community resourcesto assistELLsin languageacquisitionandcontentlearning,andwaysto promoteparental/family involvement. 3 credits+15-hour field placement "
67,CarlowSUPERTRIMMED_spaced,ED 308 Assessment and Intervention ,"This course willprovidethebeginningmiddle-level teacher with a comprehensive menu of assessment techniques for evaluating how learners think,perform,and apply what they know.Students willlearnhowtoassessthe following:a learner’s knowledge base, a student’s declarative and procedural knowledge, cognitive and meta cognitive strategies, transfer skills,and habits of mind. 3 credits "
68,CarlowSUPERTRIMMED_spaced,ED 312 Reading and Language Arts Methods ,"This course includes an examination of the philosophical orientation, pertinent research, and understanding of the reading process. Learnerswillconstructtheirownphilosophy ofteachingreadingand writing.They will apply learned strategies by developinglessonsfor students in a classroom or after school program.This field experience will take place with students in grades one through four.Clearancesareneededforthe fieldexperience. 3 credits+15-hour field placement PREREQUISITES:EC200,EC201,AN DEC 318. "
