,School,CourseID,Descriptions
10,OregonUniSUPERTRIMMED_spaced,WGS 351 ,"4 Global Justice 1-4 Introduction to Latin American Philosophy 4 Lus of on i a: The Portuguese-Speaking 4 World Cultura e Lingua: Express oe s Artistic as 4 Cultura e lingua: Brasil ontem e hoje 4 Governments and Politics in Latin America 4 The Politics of Development 4 Politics of China 4 Southeast Asian Politics 4 Politics of the Middle East 4 World Religions: Asian Traditions 4 Chinese Religions 4 Japanese Religions 4 Religions of India 4 Introduction to the Qur'an 4 Readings in Buddhist Scriptures 4 Introduction to Russian Literature 4 Introduction to Russian Literature 4 Introduction to Russian Literature 4 Russian Culture 4 Russian Short Story 4 Dostoevsky 4 Tolstoy 4 Russian Literature and Film 4 From Kierkegaard to Kafka 4 Text and Interpretation 4 Vikings through the Icelandic Sagas 4 Nordic Cinema 4 History of Cinema 4 Directors, Movements, and Manifestos 4 Revisions of the Scandinavian Dream 4 Norse Mythology 4 Medieval Hero and Monster 4 Genres in Scandinavian Literature 4 World Population 4 Sociology of Developing Areas 4 Cultures of the Spanish-Speaking World 4 Spanish Around the World 4 Cultura y lengua: cambios social es 4 Hispanic Cultures through Literature I 4 Hispanic Cultures through Literature II 4 Hispanic Cultures through Literature III 4 Hispanic Cultures through Literature IV 4 Colonial Latin American Literature: [Topic] 4 19th-Century Spanish American Literature: 4 "
11,OregonUniSUPERTRIMMED_spaced,CDS 201 Communication Disorders in Society and 4 Media ,GER 223 Germany: A Multicultural Society 4 CHN 350 Gender and Sexuality in Traditional 4 GER 251 Sexuality 4 Chinese Literature GER 351 Diversity in Germany 4 CHN 351 Gender and Sexuality in Modern Chinese 4 GER 354 German Gender Studies 4 Literature 
12,OregonUniSUPERTRIMMED_spaced,CAS 110. Humanities College Scholars Colloquium. 1 Credit. ,"Introduces fields in the humanities to freshman honors students. Faculty members discuss their research, the nature of their fields, and career opportunities. Repeatable twice for a maximum of 3 credits. Pre- or coreq: acceptance into the Society of College Scholars program. "
13,OregonUniSUPERTRIMMED_spaced,CAS 120. Science College Scholars Colloquium. 1 Credit. ,"Introduces fields in the sciences to freshman honors students. Faculty members discuss their research, the nature of their fields, and career opportunities. Repeatable twice for a maximum of 3 credits. Pre- or coreq: acceptance into the Society of College Scholars program. "
14,OregonUniSUPERTRIMMED_spaced,CAS 130. Social Science College Scholars Colloquium. 1 Credit. ,"Introduces fields in the social sciences to freshman honors students. Faculty members discuss their research, the nature of their fields, and career opportunities. Repeatable twice for a maximum of 3 credits. Pre- or coreq: acceptance into the Society of College Scholars program. "
15,OregonUniSUPERTRIMMED_spaced,ANTH 453 African Archaeology ,Contemporary African Issues 4 Select one of the follow ing (or an approved alternative): AFR 199 Special Studies: [Topic] (Health and Disease in Africa) BI 309 Tropical Diseases in Africa ENVS 450 Political Ecology FLR 225 Voices of Africa FR 407 Seminar: [Topic] (Contemporary Africa) GEOG 209 Geography of the Middle East and North 
16,OregonUniSUPERTRIMMED_spaced,AFR 215. Introduction to African Studies. 4 Credits. ,"Introduction to the interdisciplinary field of African studies. Evaluates the social, cultural, politic al, economic and environmental diversity of and issues affecting historical and contemporary Africa and African peoples. "
17,OregonUniSUPERTRIMMED_spaced,AEIS 101. Introductory Academic Oral Communication. 4 Credits. ,"Focuses on strategies to improve aural-oral academic communication through discussions, seminars, dialogue, videos, and lectures. Sequence with AEIS 102. Pre- or coreq: placement test. "
18,OregonUniSUPERTRIMMED_spaced,AEIS 102. Advanced Academic Oral Communication. 4 Credits. ,"Focuses on strategies to improve aural-oral academic communication through discussions, seminars, dialogue, and presentations. Sequence with AEIS 101. Pre- or coreq: placement test or AEIS 101 with a grade of C– or better. "
19,OregonUniSUPERTRIMMED_spaced,AEIS 107. Reading Academic Discourse. 4 Credits. ,"Focuses on interactive reading of academic text, building reading strategies for better comprehension, speed, and confidence, and developing critical reading skills. Prereq: placement test. "
20,OregonUniSUPERTRIMMED_spaced,AEIS 108. Advanced Reading Academic Discourse. 4 Credits. ,"Focuses on interactive reading of academic text, reading strategies for better comprehension, speed, and confidence, and further development of critical, interpretive and evaluative reading. Sequence with AEIS 107 (optional). Prereq: placement test or AEIS 107 with a grade of C– or better. "
21,OregonUniSUPERTRIMMED_spaced,AEIS 110. Introductory Academic Writing. 4 Credits. ,"Introduces conventions of expository essay writing. Emphasizes clear, effective written communication and development of editing skills. Covers grammar in context. Sequence with AEIS 111, 112. Prereq: placement test. "
22,OregonUniSUPERTRIMMED_spaced,AEIS 111. Intermediate Academic Writing. 4 Credits. ,"Intermediate writing for nonnative speakers of English. Critical analysis of academic texts leading to summary, paraphrase, essay-examination responses, and expository essays. Sequence with AEIS 110, 112. Prereq: placement test or C– or better or P in AEIS 110. "
23,OregonUniSUPERTRIMMED_spaced,AEIS 112. Advanced Academic Writing. 4 Credits. ,"Advanced writing for nonnative speakers of English. Critical reading of academic texts for response in various academic modes: reporting research, critical analysis, and argumentation. Sequence with AEIS 110, 111. Prereq: placement test or C– or better or P in AEIS 111. "
24,OregonUniSUPERTRIMMED_spaced,ANTH 114. Anthropology of Pirates and Piracy. 4 Credits. ,"Examines the politic al and economic origins and legacies of piracy through 500 years of history in the Americas, Europe, and Africa. "
25,OregonUniSUPERTRIMMED_spaced,ANTH 119. Anthropology and Aliens. 4 Credits. ,"Examines how anthropology and speculative fiction have mutually constituted each other historically as each explores culture and society, and what makes us human. "
26,OregonUniSUPERTRIMMED_spaced,ANTH 150. World Archaeology. 4 Credits. ,Introduction to prehistoric societies and cultural change through the examination of archaeological case studies from around the world. Taught once or more per academic year. 
27,OregonUniSUPERTRIMMED_spaced,ANTH 165. Sexuality and Culture. 4 Credits. ,"Examines sexuality through the historical, cultural, economic, and politic al factors that contribute to the construction of sexual identities, relationships, and institutions. "
28,OregonUniSUPERTRIMMED_spaced,ANTH 171. Introduction to Monkeys and Apes. 4 Credits. ,"Evolutionary biology of the primates: the fossil record and ecology in the age of mammals, primate anatomy, loco motor feeding adaptations, taxonomic relations, and primate ethology. "
29,OregonUniSUPERTRIMMED_spaced,ANTH 173. Evolution of Human Sexuality. 4 Credits. ,"Includes basic genetics, physiology, and behavior. Evolution of sex, of the sexes, and of the role of sex in mammal, primate, and human behavior. "
30,OregonUniSUPERTRIMMED_spaced,ANTH 176. Introduction to Forensic Anthropology. 4 Credits. ,"Introduction to human skeletal analysis and its application in a legal context, using biological and anthropological approaches to the recovery and identification of human remains. "
31,OregonUniSUPERTRIMMED_spaced,ANTH 220. Introduction to Nutritional Anthropology. 4 Credits. ,"Human nutrition from a bio cultural anthropological perspective, including the relationship of food consumption patterns to evolution, contemporary issues relating to malnutrition, and diseases of nutrition. "
32,OregonUniSUPERTRIMMED_spaced,ANTH 223. Anthropology of Chocolate. 4 Credits. ,This course explores the impact and meaning that chocolate has had on cultures around the world and on the human body. 
33,OregonUniSUPERTRIMMED_spaced,ANTH 225. Evolution of Play. 4 Credits. ,"Explores a range of human play behaviors as adaptations that evolved in a hunting-and-gathering context, functioning to develop physical, cognitive, and social capacities needed in adulthood. "
34,OregonUniSUPERTRIMMED_spaced,ANTH 243. Island Archaeology. 4 Credits. ,"Provides an in-depth understanding about the prehistory of various island regions in a comparative perspective as seen in the material culture and how islands help archaeologists decipher patterns of changing human behavior over time, including migration processes, settlement patterns, environmental interactions, and exchange systems. "
35,OregonUniSUPERTRIMMED_spaced,ANTH 248. Archaeology of Wild Foods. 4 Credits. ,"Examines how diet and early cooking affected human evolution, harvest-processing of wild Pacific Northwest foods, pre-Neolithic cooking technologies. "
36,OregonUniSUPERTRIMMED_spaced,ANTH 250. Introduction to Middle East Studies. 4 Credits. ,"Explores national, familial, religious, and gendered identities in the Middle East as well as colonial histories, historical memory, politics, globalization, and world view. "
37,OregonUniSUPERTRIMMED_spaced,ANTH 270. Introduction to Biological Anthropology. 4 Credits. ,"Examines the biological aspects of the human species from comparative, ecological, and evolutionary perspectives. Explores theoretical and methodological issues in biological anthropology. "
38,OregonUniSUPERTRIMMED_spaced,ANTH 274. Animals and People. 4 Credits. ,"Explores contemporary and historical examples of human-animal interactions around the globe from a cross-cultural perspective. We analyze the influences of culture and biology on these interactions, explore perspectives, and engage in hypothesis testing. "
39,OregonUniSUPERTRIMMED_spaced,ANTH 278. Scientific Racism. 4 Credits. ,Understanding past scientific attitudes on racial variation helps place modern concepts of human diversity and racial segregation in a broader anthropological and scientific context. 
40,OregonUniSUPERTRIMMED_spaced,ANTH 284. Warfare in Human Evolution. 4 Credits. ,"Reviews current theories regarding when/why warfare emerged in human prehistory, examining evidence from animal behavior, cognitive psychology, and the fossil, archaeological, and ethnographic records. "
41,OregonUniSUPERTRIMMED_spaced,ANTH 310. Exploring Other Cultures: [Topic]. 4 Credits. ,"How anthropologists study and describe human cultures. Content varies; draws on fieldwork, famous ethno graph ies, specific ethnographic areas and their problems, and comparative study of selected cultures. Repeatable when topic changes. "
42,OregonUniSUPERTRIMMED_spaced,ANTH 311. Anthropology of Globalization. 4 Credits. ,"Introduces students to a wide range of issues related to economic, cultural, and ideological aspects of globalization. Prereq: ANTH 161. "
43,OregonUniSUPERTRIMMED_spaced,ANTH 314. Gender in Cross-Cultural Perspective. 4 Credits. ,"Cross-cultural exploration of women's power in relation to politic al, economic, social, and cultural roles. Case studies from Africa, America, Asia, Europe, and the Middle East. "
44,OregonUniSUPERTRIMMED_spaced,"ANTH 315. Gender, Folklore, Inequality. 4 Credits. ","Cross-cultural exploration of the expressive and artistic realm of women's lives. Topics include life-cycle rituals, religion, healing, verbal arts, crafts, and music. "
45,OregonUniSUPERTRIMMED_spaced,ANTH 320. Native North Americans. 4 Credits. ,"Interpretive approach to accomplishments, diversity, and survival of pre contact, post contact, and present-day American Indian peoples. Impact of Euro-American stereotypes on politics and identity. Prereq: ANTH 161. "
46,OregonUniSUPERTRIMMED_spaced,ANTH 322. Anthropology of the United States. 4 Credits. ,"Explores the culture and the politic al economy of the contemporary United States, with a particular focus on race, class, and gender relations. Pre or coreq: ANTH 161. "
47,OregonUniSUPERTRIMMED_spaced,ANTH 329. Immigration and Farm workers Political Culture. 4 Credits. ,"Mexican farm workers in the United States, their history and living and working conditions explored within the politic al culture of immigration. Introductory social science course recommended. "
48,OregonUniSUPERTRIMMED_spaced,ANTH 330. Hunters and Gatherers. 4 Credits. ,"Survey of contemporary hunter-gatherer societies. Foraging, decision-making, exchange, prestige, marriage, gender roles, parenting, history, and demography in an ecological and evolutionary perspective. "
49,OregonUniSUPERTRIMMED_spaced,ANTH 331. Cultures of India and South Asia. 4 Credits. ,"Survey of contemporary South Asia's religious and cultural diversity, issues of ethnic identity, gender construction, social conflict, and politics of poverty. "
50,OregonUniSUPERTRIMMED_spaced,ANTH 332. Human Attraction and Mating Strategies. 4 Credits. ,"Evolutionary theory, experimental and real-world data illuminate what we find attractive in others, variation in who we are attracted to, and why. "
51,OregonUniSUPERTRIMMED_spaced,ANTH 340. Fundamentals of Archaeology. 4 Credits. ,"Methods modern archaeology uses to reconstruct the past, including background research, field methods, laboratory analyses, and interpreting data. Prereq: ANTH 145 or ANTH 150. "
52,OregonUniSUPERTRIMMED_spaced,ANTH 341. Food Origins. 4 Credits. ,"Biological, ecological, and social dimensions of plant-animal domestication and the environmental impact of agriculture in the Late Pleistocene-Holocene epochs. "
53,OregonUniSUPERTRIMMED_spaced,ANTH 343. Pacific Islands Archaeology. 4 Credits. ,Archaeology and prehistoric cultural development of Pacific island peoples from earliest settlement through early Western contact. Emphasizes Southeast Asian cultural foundations and ecological adaptations. Prereq: ANTH 145 or 150. 
54,OregonUniSUPERTRIMMED_spaced,ANTH 344. Oregon Archaeology. 4 Credits. ,Native American cultural history of Oregon based on archaeological evidence. Environmental and ecological factors that condition human adaptations and contemporary cultural resource protection. 
55,OregonUniSUPERTRIMMED_spaced,ANTH 361. Human Evolution. 4 Credits. ,Fossil evidence of human evolution; Homo sapiens' place among the primates; variability of populations of fossil hominids. Prereq: ANTH 170 or ANTH 270. 
56,OregonUniSUPERTRIMMED_spaced,ANTH 362. Human Biological Variation. 4 Credits. ,"Genetic and biological structure of human populations; population dynamics and causes of diversity; analysis of genetically differentiated human populations and their geographic distribution. Prereq: one from ANTH 270, BI 213, or BI 283H. "
57,OregonUniSUPERTRIMMED_spaced,ANTH 365. Food and Culture. 4 Credits. ,Anthropological approach to the role of nutrients in human development (individual and group); cultural determinants and differences among populations; world food policy; applied nutritional anthropology. 
58,OregonUniSUPERTRIMMED_spaced,ANTH 366. Human Ost e ology Laboratory. 4 Credits. ,"Human and nonhuman primate ost e ology and os teo me try; fundamentals of dissection and primate anatomy. Prereq: one from ANTH 170, 270, BI 212, or HPHY 321. "
59,OregonUniSUPERTRIMMED_spaced,ANTH 369. Human Growth and Development. 4 Credits. ,"Examines key issues in human and nonhuman primate growth and development; addresses genetic, social and ecological determinants of variation in growth. "
60,OregonUniSUPERTRIMMED_spaced,ANTH 373. Psychoactive Substances in Ancient Societies. 4 Credits. ,"Global review of psychoactive substances in past human societies, including the paraphernalia, iconography, and residues of drugs found in the archaeological record. Prereq: ANTH 145 or ANTH 150. "
61,OregonUniSUPERTRIMMED_spaced,ANTH 375. Primates in Ecological Communities. 4 Credits. ,How do primates interact with other species at evolutionary and ecological scales? What factors influence differences and similarities in primate communities? Prereq: ANTH 170 or 270. 
62,OregonUniSUPERTRIMMED_spaced,ANTH 376. Genomics and Anthropology. 4 Credits. ,"Explores how genomic data are used to address anthropological questions concerning human and nonhuman primate biological variation, health, and evolution. Prereq: one course from ANTH 175, 270, BI 211, 282H. "
63,OregonUniSUPERTRIMMED_spaced,"ANTH 411. Politics, Ethnicity, Nationalism. 4 Credits. ","Explores relationship between ethnicity, politics, and nationalism from historical and anthropological perspectives; addresses the way nationalism and ethnic identity construct and reproduce each other. Prereq: junior standing in a social science. "
64,OregonUniSUPERTRIMMED_spaced,ANTH 413. Culture and Psychology. 4 Credits. ,"Bridges anthropology and psychology to explore the relationship between the individual and culture; includes such topics as emotion, personality, mental illness, and sexuality. "
65,OregonUniSUPERTRIMMED_spaced,ANTH 415. Human Life History. 4 Credits. ,"Explores evolution of key life history traits in comparative prima to logical, paleo-anthropological, behavioral ecology, and evolutionary psychology perspectives. "
66,OregonUniSUPERTRIMMED_spaced,ANTH 417. Field Methods in Cultural Anthropology. 4 Credits. ,"Techniques of participant observation, community definition and extension, non directive interviewing, and establishing rapport. Provides theoretical perspectives and emphasizes investigator's ethical responsibilities. Prereq: 8 credits of upper-division cultural anthropology. "
67,OregonUniSUPERTRIMMED_spaced,"ANTH 419. Performance, Politics, and Folklore. 4 Credits. ","Aesthetic, politic al, economic, and social dimensions of cultural performances examined in museums, heritage displays, folklore festivals, community celebrations, and tourist destinations. Pre- or coreq: 8 credits in cultural anthropology. "
68,OregonUniSUPERTRIMMED_spaced,"ANTH 420. Culture, Illness, and Healing. 4 Credits. ","Cultural foundations of illness and healing. Attempts to analyze illness experiences, looks at therapies cross-culturally, and examines the nature of healing. Prereq: ANTH 161. "
69,OregonUniSUPERTRIMMED_spaced,ANTH 424. Feminist Methods in Anthropology. 4 Credits. ,"Seminar in feminist research design and methods in three subfields of anthropology: biological, socio cultural, archaeological. Examines case studies illustrating research ethics, collaboration, and activism. Prereq: 12 credits in ANTH or WGS courses. "
70,OregonUniSUPERTRIMMED_spaced,ANTH 427M. Latino Roots I. 4 Credits. ,Documents Latino history in the racial history of what is now Oregon since 1500 and teaches students to conduct oral history interviews. Multi listed with J 427M/527M. Sequence with ANTH 428M/528M Latino Roots II. 
71,OregonUniSUPERTRIMMED_spaced,ANTH 428M. Latino Roots II. 4 Credits. ,"Continuation of Latino Roots I, designed for producing a short documentary using oral history as the story. Covers basic theory and practice of digital film-video documentary production. Multi listed with J 428M/528M. Sequence with ANTH 427M/527M. Prereq: ANTH 427M. "
72,OregonUniSUPERTRIMMED_spaced,ANTH 429. Jewish Folklore and Ethnology. 4 Credits. ,"Traditional expressive culture of East European Jews; includes narrative, proverbs, jokes, folk beliefs, rituals, holidays, food, customs, music, gender, and immigrant folklore in the United States. "
73,OregonUniSUPERTRIMMED_spaced,ANTH 431. Plants and People. 4 Credits. ,Survey of issues in and research methods for understanding the cultural roles and uses of plants in past and present human societies. 
74,OregonUniSUPERTRIMMED_spaced,ANTH 438. Race and Gender in Latin America. 4 Credits. ,"Examines intersecting systems of race, gender, ethnicity, and nationalism through 600 years of Latin American history, focusing on five countries in three regions. "
75,OregonUniSUPERTRIMMED_spaced,ANTH 440. Old World Prehistory: [Topic]. 4 Credits. ,"Archaeology of prehistoric cultures in selected regions of the Middle East, Southeast Asia, or Africa, from first human cultures to historic periods. Repeatable when topic changes for maximum of 12 credits. Prereq: ANTH 145 or 150. "
76,OregonUniSUPERTRIMMED_spaced,ANTH 442. Northwest Coast Archaeology. 4 Credits. ,"Archaeological and prehistoric cultural development of peoples indigenous to the Northwest Coast of North America, from Alaska to northern California, from earliest settlement through Western contact. Prereq: ANTH 145 or 150. "
77,OregonUniSUPERTRIMMED_spaced,ANTH 444. Seacoast and Prehistory. 4 Credits. ,Global review of the significance of coastal settlement and adaptations by humans in the ancient past. Prereq: ANTH 145 or 150. 
78,OregonUniSUPERTRIMMED_spaced,ANTH 446. Practical Arch a eo botany. 4 Credits. ,Investigates interactions between human-plant populations in the past; laboratory training of analyzing plant fossils in arch a eo logia l contexts. 
79,OregonUniSUPERTRIMMED_spaced,ANTH 449. Cultural Resource Management. 4 Credits. ,"Objectives, legal background, operational problems, ethical and scholarly considerations in the management of prehistoric and historic cultural resources. Prereq: ANTH 145 or 150. "
80,OregonUniSUPERTRIMMED_spaced,ANTH 456. Peopling of the Americas. 4 Credits. ,"Reviews anthropological methods of the Americas including biological, genetic, archaeological, and paleo environmental evidence. Prereq: ANTH 145 or ANTH 150. "
81,OregonUniSUPERTRIMMED_spaced,ANTH 459. Advanced Evolutionary Medicine. 4 Credits. ,"Explores current research in the field of evolutionary medicine. Prereq: one from ANTH 175, ANTH 270, ANTH 468, BI 131, BI 380; ANTH 175 strongly suggested. "
82,OregonUniSUPERTRIMMED_spaced,ANTH 462. Primate Evolution. 4 Credits. ,"The fossil record and theoretical implications of the Cenozoic primates with special reference to their various adaptations: locomotion, special senses, dentition. Prereq: ANTH 270. "
83,OregonUniSUPERTRIMMED_spaced,ANTH 463. Primate Behavior. 4 Credits. ,"Ecology and ethology of free-ranging primates. Classification, distribution, and ecological relationships of living primates; social structure and social organizations. Prereq: ANTH 171 or 270. "
84,OregonUniSUPERTRIMMED_spaced,ANTH 466. Primate Feeding and Nutrition. 4 Credits. ,"Evaluates primate feeding and foraging behavior, diet, and nutrition. Explores anatomical, physiological, and behavioral solutions to feeding challenges, both ecological and evolutionary. Prereq: ANTH 171 or 270. "
85,OregonUniSUPERTRIMMED_spaced,ANTH 467. Paleo ecology and Human Evolution. 4 Credits. ,Relationship between ecology and comparative morphology as a basis for theories of hominid phylogeny; analysis of methods of paleo ecological inference; current theories of hominid origins. Prereq: ANTH 270. 
86,OregonUniSUPERTRIMMED_spaced,ANTH 468. Evolutionary Theory. 4 Credits. ,Provides a theoretical framework in evolutionary biology with which to explore human evolutionary history and aspects of modern human biology. 
87,OregonUniSUPERTRIMMED_spaced,ANTH 470. Statistical Analysis of Biological Anthropology. 4 Credits. ,"The important methods in biometry (biological statistics) and their inherent assumptions, limitations, interpretations, and common uses (and misuses) as relevant to biological anthropology. Prereq: MATH 243, 425, or equivalent. "
88,OregonUniSUPERTRIMMED_spaced,ANTH 471. Zoo archaeology: [Topic]. 4 Credits. ,Analysis and interpretation of bone and shell animal remains from archaeological sites. Repeatable once for a maximum of 8 credits when the topic changes. Prereq: ANTH 145 or ANTH 150. 
89,OregonUniSUPERTRIMMED_spaced,ANTH 472. Primate Conservation Biology. 4 Credits. ,"Evaluates the conservation status of the order Primates. Explores biological-ecological issues and social-cultural influences on primate biodiversity, distribution, and abundance. Prereq: ANTH 171 or 270. "
90,OregonUniSUPERTRIMMED_spaced,ANTH 473. Advanced Forensic Anthropology. 4 Credits. ,"Teaches theory and analysis of human remains for medico-legal professionals, including estimating biological parameters from skeletons and outdoor crime scene processing and testimony. Prereq: ANTH 176 with a grade of B– or better or ANTH 366 with a C– or better. "
91,OregonUniSUPERTRIMMED_spaced,"ANTH 479. Tap ho no my: Bones, Bugs, and Burials. 4 Credits. ","Application of tap ho no mic studies in the fields of paleontology, archaeology, and forensic-medico legal anthropology. Prereq: one from ANTH 170, ANTH 176, ANTH 270, ANTH 366, BI 212, or equivalent. "
92,OregonUniSUPERTRIMMED_spaced,ANTH 481. Principles of Evolutionary Psychology. 4 Credits. ,Investigates how understanding of our evolutionary history is used to further understanding of the human mind. Prereq: ANTH 170 or 270. 
93,OregonUniSUPERTRIMMED_spaced,ANTH 487. Bio anthropology Methods. 4 Credits. ,"Laboratory-based introduction to research methods in biological anthropology, with an emphasis on research among living human populations. Prereq: ANTH 270. "
94,OregonUniSUPERTRIMMED_spaced,ANTH 488. Foundations of Social Theory. 4 Credits. ,"Important early social theorists (Marx, Engels, Freud, Durkheim, Weber) and the historical conditions in which the study of society emerged in Western thought. "
95,OregonUniSUPERTRIMMED_spaced,ANTH 493. Anthropology and Popular Culture. 4 Credits. ,"Popular culture offers insights into the conditions of the reproduction of social relations through the analysis of film, sport, television, advertising, folklore, fashion, and festivals. "
